id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
99d675f5-481c-4a42-ab83-626ee52dd60c,Nivedita Kannan,nivedita_kannan_49,nivedita.kannan@b2b2h.com,Karunya Institute of Technology and Sciences,Karunya,"Coimbatore, Tamil Nadu",Aerospace Engineering,3rd Year,IN_TEAM,"Interested in FinTech, Supply Chain, and Industry 4.0. Active hackathon builder.","[""Simulink"", ""ANSYS"", ""MATLAB"", ""CATIA"", ""Propulsion Systems"", ""Structural Analysis"", ""Aerodynamics"", ""CFD"", ""SolidWorks"", ""Flight Mechanics"", ""Rapid Prototyping"", ""Communication""]","[""FinTech"", ""Supply Chain"", ""Industry 4.0"", ""Synthetic Biology"", ""Open Source""]","[""EV"", ""Agritech"", ""FinTech"", ""AI/ML""]","[{""name"": ""Supersonic Nozzle Flow Analyzer"", ""desc"": ""Variable geometry convergent-divergent nozzle CFD simulation."", ""tech"": [""Aerodynamics"", ""Propulsion Systems"", ""MATLAB""], ""role"": ""Aerospace Systems Engineer""}, {""name"": ""Micro-Turbojet Combustion Chamber"", ""desc"": ""Annular combustor designed for low emissions and high thrust-to-weight."", ""tech"": [""CATIA"", ""Simulink"", ""Flight Mechanics""], ""role"": ""Aerospace Systems Engineer""}, {""name"": ""CubeSat Thermal Radiator Shield"", ""desc"": ""Passive thermal control system for LEO nanosatellite electronics."", ""tech"": [""ANSYS"", ""CFD"", ""Thermal Systems"", ""SolidWorks""], ""role"": ""Aerospace Systems Engineer""}]",4,2,"{""repos"": 12, ""commits"": 248, ""stars"": 38, ""followers"": 56, ""following"": 15}",89
0af9507d-81b9-4cf1-b44b-0dacf503dc2d,Chirag Mishra,chirag_mishra_65,chirag.mishra@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Industrial Engineering,2nd Year,LOOKING_FOR_TEAM,Industrial Engineering student at Anna University passionate about Electric Vehicles and Agritech.,"[""SQL"", ""Python"", ""Arena Simulation"", ""Problem Solving""]","[""Electric Vehicles"", ""Agritech"", ""Web3""]","[""Aerospace"", ""Logistics"", ""Civil"", ""EV""]","[{""name"": ""Global Logistics Carbon Tracking Dashboard"", ""desc"": ""Supply chain carbon footprint auditor with route optimization."", ""tech"": [""Python"", ""SQL"", ""Six Sigma""], ""role"": ""Operations Analyst""}]",4,0,"{""repos"": 24, ""commits"": 250, ""stars"": 23, ""followers"": 49, ""following"": 33}",81
ce2ebc11-9397-4333-846e-1b97cad19e01,Saritha Rajan,saritha_rajan_60,saritha.rajan@b2b2h.com,Madras Institute of Technology,MIT Chennai,"Chennai, Tamil Nadu",Industrial Engineering,4th Year,LOOKING_FOR_MEMBERS,Building sustainable and scalable solutions in Digital Health. 4th Year at MIT Chennai.,"[""Supply Chain Analytics"", ""Operations Research"", ""Python"", ""Process Optimization"", ""Ideation"", ""Rapid Prototyping""]","[""Digital Health"", ""Smart Cities"", ""Telemedicine"", ""DeepTech"", ""Smart Infrastructure""]","[""FinTech"", ""Healthcare""]","[{""name"": ""Global Logistics Carbon Tracking Dashboard"", ""desc"": ""Supply chain carbon footprint auditor with route optimization."", ""tech"": [""Python"", ""SQL"", ""Six Sigma""], ""role"": ""Operations Analyst""}, {""name"": ""Hospital Emergency Ward Bottleneck Model"", ""desc"": ""Discrete event simulation optimizing nurse allocation and triage time."", ""tech"": [""Arena Simulation"", ""Operations Research"", ""Process Optimization""], ""role"": ""Operations Analyst""}, {""name"": ""Automated Fulfillment Warehouse Layout"", ""desc"": ""SLP-based facility layout reducing order retrieval transit times."", ""tech"": [""Supply Chain Analytics"", ""Lean Manufacturing"", ""Tableau""], ""role"": ""Operations Analyst""}]",1,0,"{""repos"": 25, ""commits"": 247, ""stars"": 5, ""followers"": 42, ""following"": 47}",92
aae2087b-48ce-441f-8985-02e8fb5169ec,Eashan Sethi,eashan_sethi_99,eashan.sethi@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Industrial Engineering,2nd Year,OPEN_TO_INVITES,"Interested in Interactive Media, Battery Tech, and Avionics. Active hackathon builder.","[""Python"", ""Six Sigma"", ""Operations Research"", ""Supply Chain Analytics"", ""Process Optimization"", ""Arena Simulation"", ""Tableau"", ""SQL"", ""Lean Manufacturing"", ""Rapid Prototyping"", ""Ideation""]","[""Interactive Media"", ""Battery Tech"", ""Avionics"", ""Assistive Tech"", ""Carbon Capture""]","[""Healthcare"", ""Agritech""]","[{""name"": ""Global Logistics Carbon Tracking Dashboard"", ""desc"": ""Supply chain carbon footprint auditor with route optimization."", ""tech"": [""Python"", ""SQL"", ""Six Sigma""], ""role"": ""Operations Analyst""}, {""name"": ""Automated Fulfillment Warehouse Layout"", ""desc"": ""SLP-based facility layout reducing order retrieval transit times."", ""tech"": [""Supply Chain Analytics"", ""Lean Manufacturing"", ""Tableau""], ""role"": ""Operations Analyst""}, {""name"": ""Hospital Emergency Ward Bottleneck Model"", ""desc"": ""Discrete event simulation optimizing nurse allocation and triage time."", ""tech"": [""Arena Simulation"", ""Operations Research"", ""Process Optimization""], ""role"": ""Operations Analyst""}]",6,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",88
ed82829b-d814-4e03-b750-a41974852d40,Sangeetha Venkatesh,sangeetha_venkatesh_33,sangeetha.venkatesh@b2b2h.com,Kumaraguru College of Technology,Kumaraguru,"Coimbatore, Tamil Nadu",Instrumentation Engineering,1st Year,IN_TEAM,Instrumentation Engineering student at Kumaraguru passionate about MedTech and Startups.,"[""LabVIEW"", ""PLC"", ""MATLAB"", ""Instrumentation Design"", ""SCADA"", ""Control Systems"", ""Signal Processing"", ""Communication"", ""Team Leadership""]","[""MedTech"", ""Startups"", ""Remote Sensing""]","[""CleanTech"", ""Healthcare"", ""EV"", ""Design""]","[{""name"": ""Smart Gas Leak Optical Detector"", ""desc"": ""NDIR sensor unit with wireless alarm reporting for chemical plants."", ""tech"": [""LabVIEW"", ""Sensors & Transducers"", ""PLC""], ""role"": ""Instrumentation Engineer""}, {""name"": ""Ultra-Precise Vibration Calibration Rig"", ""desc"": ""Piezo-actuated shaker table for accelerometer calibration."", ""tech"": [""SCADA"", ""Signal Processing"", ""Instrumentation Design""], ""role"": ""Instrumentation Engineer""}]",1,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",96
0614b282-09f3-41f4-8c80-cd26922cefb7,Ganesh Jain,ganesh_jain_13,ganesh.jain@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Instrumentation Engineering,3rd Year,LOOKING_FOR_TEAM,Building sustainable and scalable solutions in Battery Tech. 3rd Year at CIT.,"[""MATLAB"", ""Embedded C"", ""Sensors & Transducers"", ""Signal Processing"", ""Instrumentation Design"", ""LabVIEW"", ""PLC"", ""SCADA"", ""Rapid Prototyping"", ""Team Leadership""]","[""Battery Tech"", ""Sustainable Materials"", ""Entrepreneurship"", ""Microelectronics"", ""Synthetic Biology"", ""AR/VR""]","[""Agritech"", ""Aerospace"", ""Civil""]","[{""name"": ""Ultra-Precise Vibration Calibration Rig"", ""desc"": ""Piezo-actuated shaker table for accelerometer calibration."", ""tech"": [""SCADA"", ""Signal Processing"", ""Instrumentation Design""], ""role"": ""Instrumentation Engineer""}]",2,1,"{""repos"": 20, ""commits"": 74, ""stars"": 20, ""followers"": 32, ""following"": 34}",74
fc2e2e44-67a1-49c0-8deb-aae8b7fd05ce,Usha Gopal,usha_gopal_22,usha.gopal@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Instrumentation Engineering,1st Year,LOOKING_FOR_MEMBERS,"Interested in Generative AI, SpaceTech, and Interactive Media. Active hackathon builder.","[""Sensors & Transducers"", ""Embedded C"", ""Signal Processing"", ""PLC"", ""SCADA"", ""MATLAB"", ""Team Leadership""]","[""Generative AI"", ""SpaceTech"", ""Interactive Media"", ""Thermal Systems"", ""Green Mobility"", ""Web3""]","[""Aerospace"", ""AI/ML""]","[{""name"": ""Ultra-Precise Vibration Calibration Rig"", ""desc"": ""Piezo-actuated shaker table for accelerometer calibration."", ""tech"": [""SCADA"", ""Signal Processing"", ""Instrumentation Design""], ""role"": ""Instrumentation Engineer""}]",2,0,"{""repos"": 22, ""commits"": 354, ""stars"": 43, ""followers"": 62, ""following"": 23}",93
6c480048-b597-421a-a03f-d31dcc86dde0,Arjun Srivastava,arjun_srivastava_56,arjun.srivastava@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Architecture,4th Year,LOOKING_FOR_MEMBERS,Architecture student at VIT passionate about Micro-Mobility and Quantum Computing.,"[""Lumion"", ""Revit"", ""Rhino 3D"", ""Ideation"", ""Presentation""]","[""Micro-Mobility"", ""Quantum Computing"", ""Smart Grids"", ""Telemedicine"", ""Renewable Energy"", ""Electric Vehicles""]","[""Civil"", ""Aerospace""]","[{""name"": ""Urban Climate Micro-District Plan"", ""desc"": ""Transit-oriented mixed-use masterplan reducing urban heat island effect."", ""tech"": [""Urban Planning"", ""AutoCAD"", ""Photoshop""], ""role"": ""BIM Designer""}, {""name"": ""Net-Zero Energy Campus Library"", ""desc"": ""Parametric passive solar design with green roof integration."", ""tech"": [""Revit"", ""BIM (Building Information Modeling)"", ""Architectural Design"", ""Rhino 3D""], ""role"": ""BIM Designer""}, {""name"": ""Parametric Bamboo Timber Pavilion"", ""desc"": ""Curvilinear public canopy generated using algorithmic geometric rules."", ""tech"": [""Grasshopper"", ""SketchUp"", ""3D Visualization""], ""role"": ""BIM Designer""}]",1,0,"{""repos"": 27, ""commits"": 93, ""stars"": 12, ""followers"": 79, ""following"": 37}",92
62896dac-f806-44b9-bcb9-4a4df88ecc09,Priya Kumar,priya_kumar_52,priya.kumar@b2b2h.com,Amrita Vishwa Vidyapeetham,Amrita,"Coimbatore, Tamil Nadu",Architecture,2nd Year,OFFLINE,Building sustainable and scalable solutions in Precision Agriculture. 2nd Year at Amrita.,"[""SketchUp"", ""3D Visualization"", ""Urban Planning"", ""Architectural Design"", ""Photoshop"", ""Lumion"", ""AutoCAD"", ""Rhino 3D"", ""BIM (Building Information Modeling)"", ""Revit"", ""Communication"", ""Ideation""]","[""Precision Agriculture"", ""Smart Agriculture"", ""VLSI"", ""Robotics"", ""High Performance Computing"", ""Green Building""]","[""IoT"", ""AI/ML"", ""Design""]","[{""name"": ""Net-Zero Energy Campus Library"", ""desc"": ""Parametric passive solar design with green roof integration."", ""tech"": [""Revit"", ""BIM (Building Information Modeling)"", ""Architectural Design"", ""Rhino 3D""], ""role"": ""BIM Designer""}, {""name"": ""Urban Climate Micro-District Plan"", ""desc"": ""Transit-oriented mixed-use masterplan reducing urban heat island effect."", ""tech"": [""Urban Planning"", ""AutoCAD"", ""Photoshop""], ""role"": ""BIM Designer""}]",0,0,"{""repos"": 26, ""commits"": 337, ""stars"": 24, ""followers"": 20, ""following"": 48}",84
1458b5a8-ec14-4f63-b9f8-f205cef99d3a,Tarun Natarajan,tarun_natarajan_50,tarun.natarajan@b2b2h.com,SRM Institute of Science and Technology,SRM,"Chennai, Tamil Nadu",Architecture,4th Year,OPEN_TO_INVITES,"Interested in Telemedicine, Battery Tech, and Research. Active hackathon builder.","[""Rhino 3D"", ""Lumion"", ""Architectural Design"", ""3D Visualization"", ""BIM (Building Information Modeling)"", ""Revit"", ""AutoCAD"", ""SketchUp"", ""Photoshop"", ""Communication"", ""Rapid Prototyping""]","[""Telemedicine"", ""Battery Tech"", ""Research"", ""CleanTech"", ""Quantum Computing""]","[""EV"", ""IoT"", ""Logistics"", ""Civil""]","[{""name"": ""Urban Climate Micro-District Plan"", ""desc"": ""Transit-oriented mixed-use masterplan reducing urban heat island effect."", ""tech"": [""Urban Planning"", ""AutoCAD"", ""Photoshop""], ""role"": ""BIM Designer""}, {""name"": ""Parametric Bamboo Timber Pavilion"", ""desc"": ""Curvilinear public canopy generated using algorithmic geometric rules."", ""tech"": [""Grasshopper"", ""SketchUp"", ""3D Visualization""], ""role"": ""BIM Designer""}, {""name"": ""Net-Zero Energy Campus Library"", ""desc"": ""Parametric passive solar design with green roof integration."", ""tech"": [""Revit"", ""BIM (Building Information Modeling)"", ""Architectural Design"", ""Rhino 3D""], ""role"": ""BIM Designer""}]",4,0,"{""repos"": 25, ""commits"": 380, ""stars"": 31, ""followers"": 42, ""following"": 35}",91
1c013e76-8dd1-4835-929d-4d17b3cca983,Meenakshi Aggarwal,meenakshi_aggarwal_79,meenakshi.aggarwal@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Fashion Technology,3rd Year,IN_TEAM,Fashion Technology student at VIT passionate about Prompt Engineering and Avionics.,"[""Pattern Making"", ""Textile Design"", ""Styling"", ""Adobe Illustrator"", ""Fashion Merchandising"", ""UI Design"", ""Photoshop"", ""Garment Manufacturing"", ""Fashion CAD"", ""Team Leadership"", ""Communication""]","[""Prompt Engineering"", ""Avionics"", ""Manufacturing""]","[""IoT"", ""AI/ML"", ""FinTech"", ""Robotics""]","[{""name"": ""Virtual AR Apparel Fitting Room"", ""desc"": ""Real-time 3D cloth simulation for online e-commerce sizing."", ""tech"": [""Fashion CAD"", ""UI Design"", ""Photoshop""], ""role"": ""UI/Creative Designer""}, {""name"": ""Zero-Waste Pattern Generation Engine"", ""desc"": ""Nested layout generator minimizing fabric cutting waste."", ""tech"": [""Pattern Making"", ""Garment Manufacturing""], ""role"": ""UI/Creative Designer""}]",6,1,"{""repos"": 6, ""commits"": 368, ""stars"": 8, ""followers"": 2, ""following"": 40}",76
cab37fc0-5983-4910-a593-6b513146db25,Devendra Iyer,devendra_iyer_46,devendra.iyer@b2b2h.com,Madras Institute of Technology,MIT Chennai,"Chennai, Tamil Nadu",Fashion Technology,1st Year,LOOKING_FOR_MEMBERS,Building sustainable and scalable solutions in Waste Management. 1st Year at MIT Chennai.,"[""Adobe Illustrator"", ""Photoshop"", ""Pattern Making"", ""Garment Manufacturing"", ""Styling"", ""UI Design"", ""Fashion CAD"", ""Fashion Merchandising"", ""Problem Solving""]","[""Waste Management"", ""Synthetic Biology"", ""Sustainability"", ""Satellite Communication"", ""DeepTech""]","[""Logistics"", ""Product"", ""Design""]","[{""name"": ""Zero-Waste Pattern Generation Engine"", ""desc"": ""Nested layout generator minimizing fabric cutting waste."", ""tech"": [""Pattern Making"", ""Garment Manufacturing""], ""role"": ""UI/Creative Designer""}, {""name"": ""Circular Textile Upcycling Tracker"", ""desc"": ""QR-code powered garment lifecycle passport tracking recycled fibers."", ""tech"": [""Textile Design"", ""Fashion Merchandising"", ""Adobe Illustrator""], ""role"": ""UI/Creative Designer""}, {""name"": ""Virtual AR Apparel Fitting Room"", ""desc"": ""Real-time 3D cloth simulation for online e-commerce sizing."", ""tech"": [""Fashion CAD"", ""UI Design"", ""Photoshop""], ""role"": ""UI/Creative Designer""}]",4,2,"{""repos"": 11, ""commits"": 118, ""stars"": 7, ""followers"": 44, ""following"": 15}",95
bb0f642d-1096-4c1e-a583-70dcd1d200f4,Pooja Patel,pooja_patel_47,pooja.patel@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",Fashion Technology,3rd Year,OPEN_TO_INVITES,"Interested in Cyber Defence, CleanTech, and Artificial Intelligence. Active hackathon builder.","[""Fashion Merchandising"", ""UI Design"", ""Garment Manufacturing"", ""Textile Design"", ""Rapid Prototyping""]","[""Cyber Defence"", ""CleanTech"", ""Artificial Intelligence"", ""Drone Technology"", ""3D Printing"", ""Web3""]","[""CleanTech"", ""Agritech"", ""EV""]","[{""name"": ""Virtual AR Apparel Fitting Room"", ""desc"": ""Real-time 3D cloth simulation for online e-commerce sizing."", ""tech"": [""Fashion CAD"", ""UI Design"", ""Photoshop""], ""role"": ""UI/Creative Designer""}]",4,2,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",92
c4e69c9e-4472-40aa-ae9e-e98402e48d1b,Pranav Verma,pranav_verma_40,pranav.verma@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Data Science,2nd Year,LOOKING_FOR_TEAM,Data Science student at PSG Tech passionate about Urban Planning and Micro-Mobility.,"[""NumPy"", ""SQL"", ""Power BI"", ""Apache Spark"", ""Deep Learning"", ""Scikit-Learn"", ""Python"", ""Data Visualization"", ""Tableau"", ""Pandas"", ""Team Leadership""]","[""Urban Planning"", ""Micro-Mobility"", ""Green Building"", ""Signal Processing"", ""Prompt Engineering""]","[""IoT"", ""EdTech""]","[{""name"": ""Automated Machine Learning Workbench"", ""desc"": ""No-code model exploration tool comparing cross-validation scores."", ""tech"": [""Python"", ""Pandas"", ""Scikit-Learn"", ""Streamlit""], ""role"": ""Data Engineer""}, {""name"": ""Geospatial Real Estate Value Mapper"", ""desc"": ""Interactive pricing map using satellite land feature vectors."", ""tech"": [""R"", ""Tableau"", ""Power BI"", ""SQL""], ""role"": ""Data Engineer""}, {""name"": ""Realtime E-Commerce Trend Predictor"", ""desc"": ""Streaming clickstream aggregator classifying buyer intent live."", ""tech"": [""Apache Spark"", ""Big Data"", ""SQL"", ""Python""], ""role"": ""Data Engineer""}]",5,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",76
e019c590-05ca-4dd0-8414-3264362d7ab3,Shreya Joshi,shreya_joshi_83,shreya.joshi@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Data Science,4th Year,OPEN_TO_INVITES,Building sustainable and scalable solutions in Green Mobility. 4th Year at NIT Trichy.,"[""Scikit-Learn"", ""Apache Spark"", ""Tableau"", ""R"", ""Pandas"", ""Problem Solving"", ""Ideation""]","[""Green Mobility"", ""Waste Management"", ""Healthcare"", ""Hydroponics"", ""Sustainable Materials"", ""Smart Agriculture""]","[""Web"", ""Civil"", ""CleanTech"", ""Mechanical""]","[{""name"": ""Geospatial Real Estate Value Mapper"", ""desc"": ""Interactive pricing map using satellite land feature vectors."", ""tech"": [""R"", ""Tableau"", ""Power BI"", ""SQL""], ""role"": ""Data Engineer""}]",0,0,"{""repos"": 21, ""commits"": 57, ""stars"": 2, ""followers"": 56, ""following"": 27}",99
fb92583d-11ab-4cec-a9fd-c5fd932c1193,Aditya Sharma,aditya_sharma_70,aditya.sharma@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Data Science,2nd Year,LOOKING_FOR_MEMBERS,"Interested in Generative AI, Logistics, and Sustainable Materials. Active hackathon builder.","[""SQL"", ""Deep Learning"", ""Power BI"", ""Scikit-Learn"", ""Big Data"", ""Pandas"", ""Tableau"", ""Apache Spark"", ""Python"", ""Communication""]","[""Generative AI"", ""Logistics"", ""Sustainable Materials""]","[""Logistics"", ""Mechanical"", ""Civil"", ""Product""]","[{""name"": ""Geospatial Real Estate Value Mapper"", ""desc"": ""Interactive pricing map using satellite land feature vectors."", ""tech"": [""R"", ""Tableau"", ""Power BI"", ""SQL""], ""role"": ""Data Engineer""}]",5,1,"{""repos"": 14, ""commits"": 99, ""stars"": 17, ""followers"": 26, ""following"": 12}",94
732dbfe7-1acd-4dd9-8572-92ca7923a567,Ritu Reddy,ritu_reddy_12,ritu.reddy@b2b2h.com,Thiagarajar College of Engineering,Thiagarajar,"Madurai, Tamil Nadu",Cyber Security,1st Year,OPEN_TO_INVITES,Cyber Security student at Thiagarajar passionate about Embedded Systems and Smart Cities.,"[""Penetration Testing"", ""Python"", ""Ethical Hacking"", ""Network Security"", ""Team Leadership""]","[""Embedded Systems"", ""Smart Cities"", ""Healthcare"", ""Gaming""]","[""EV"", ""IoT"", ""Agritech"", ""Logistics""]",[],5,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",86
e88fb49b-4d38-4e00-98f7-81c1486d5d6c,Akash Sengupta,akash_sengupta_38,akash.sengupta@b2b2h.com,SRM Institute of Science and Technology,SRM,"Chennai, Tamil Nadu",Cyber Security,3rd Year,LOOKING_FOR_MEMBERS,Building sustainable and scalable solutions in Open Source. 3rd Year at SRM.,"[""Ethical Hacking"", ""Cryptography"", ""Burp Suite"", ""Kali Linux"", ""Wireshark"", ""Metasploit"", ""Reverse Engineering"", ""Communication"", ""Rapid Prototyping""]","[""Open Source"", ""Signal Processing"", ""Green Building"", ""Web3"", ""Manufacturing"", ""Logistics""]","[""Healthcare"", ""Biotech"", ""AI/ML"", ""CleanTech""]","[{""name"": ""Automated Malware Sandbox Runner"", ""desc"": ""Isolated dynamic analysis platform extracting C2 indicators."", ""tech"": [""Kali Linux"", ""Reverse Engineering"", ""Wireshark"", ""Metasploit""], ""role"": ""Security Analyst""}, {""name"": ""Zero-Trust IAM Policy Validator"", ""desc"": ""Static analysis tool identifying over-privileged cloud infrastructure roles."", ""tech"": [""Python"", ""Network Security"", ""Cloud Security"", ""OAuth 2.0""], ""role"": ""Security Analyst""}]",3,1,"{""repos"": 19, ""commits"": 88, ""stars"": 24, ""followers"": 33, ""following"": 21}",72
38eb7628-e648-4935-b757-eff8326a187d,Sneha Sundaram,sneha_sundaram_78,sneha.sundaram@b2b2h.com,Kongu Engineering College,Kongu,"Erode, Tamil Nadu",Cyber Security,1st Year,LOOKING_FOR_TEAM,"Interested in Smart Cities, Research, and Renewable Energy. Active hackathon builder.","[""Kali Linux"", ""Python"", ""Ethical Hacking"", ""Penetration Testing"", ""Network Security"", ""Wireshark"", ""Nmap"", ""Rapid Prototyping""]","[""Smart Cities"", ""Research"", ""Renewable Energy""]","[""Design"", ""IoT"", ""Robotics"", ""Logistics""]","[{""name"": ""Automated Malware Sandbox Runner"", ""desc"": ""Isolated dynamic analysis platform extracting C2 indicators."", ""tech"": [""Kali Linux"", ""Reverse Engineering"", ""Wireshark"", ""Metasploit""], ""role"": ""Security Analyst""}, {""name"": ""Container Vulnerability Scanner"", ""desc"": ""Image layer scanner checking CVE databases before deployment."", ""tech"": [""Docker"", ""Penetration Testing"", ""Burp Suite""], ""role"": ""Security Analyst""}, {""name"": ""Zero-Trust IAM Policy Validator"", ""desc"": ""Static analysis tool identifying over-privileged cloud infrastructure roles."", ""tech"": [""Python"", ""Network Security"", ""Cloud Security"", ""OAuth 2.0""], ""role"": ""Security Analyst""}]",1,1,"{""repos"": 27, ""commits"": 164, ""stars"": 24, ""followers"": 61, ""following"": 39}",95
bccfcb8d-4fb3-47d4-b57d-a04e3af3b2df,Siddharth Pillai,siddharth_pillai_70,siddharth.pillai@b2b2h.com,Madras Institute of Technology,MIT Chennai,"Chennai, Tamil Nadu",MBA,4th Year,OPEN_TO_INVITES,MBA student at MIT Chennai passionate about Waste Management and CleanTech.,"[""Power BI"", ""Agile/Scrum"", ""Product Management"", ""Salesforce"", ""Business Analysis"", ""Marketing"", ""Strategic Planning"", ""Presentation"", ""Team Leadership""]","[""Waste Management"", ""CleanTech"", ""Disaster Tech"", ""Micro-Mobility"", ""Autonomous Driving"", ""Microelectronics""]","[""Design"", ""Logistics"", ""Biotech""]","[{""name"": ""D2C Brand Customer Retention Engine"", ""desc"": ""Cohort analysis dashboard identifying high LTV buyer segments."", ""tech"": [""Salesforce"", ""Strategic Planning"", ""Agile/Scrum""], ""role"": ""Product Manager""}]",0,0,"{""repos"": 8, ""commits"": 91, ""stars"": 34, ""followers"": 64, ""following"": 16}",100
6c6070fe-5590-4bd5-bd37-c804f1141ede,Tanvi Rao,tanvi_rao_95,tanvi.rao@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",MBA,2nd Year,LOOKING_FOR_TEAM,Building sustainable and scalable solutions in Avionics. 2nd Year at PSG Tech.,"[""Financial Modeling"", ""Market Research"", ""Business Analysis"", ""Power BI"", ""Strategic Planning"", ""Product Management"", ""Agile/Scrum"", ""Marketing"", ""Presentation"", ""Problem Solving"", ""Ideation""]","[""Avionics"", ""Quantum Computing"", ""Signal Processing""]","[""Web"", ""Product"", ""Mechanical""]","[{""name"": ""FinTech Micro-Credit Risk Matrix"", ""desc"": ""Credit scoring framework for informal sector small business loans."", ""tech"": [""Business Analysis"", ""Financial Modeling"", ""Power BI""], ""role"": ""Product Manager""}, {""name"": ""D2C Brand Customer Retention Engine"", ""desc"": ""Cohort analysis dashboard identifying high LTV buyer segments."", ""tech"": [""Salesforce"", ""Strategic Planning"", ""Agile/Scrum""], ""role"": ""Product Manager""}, {""name"": ""EdTech B2B Market Entry Strategy"", ""desc"": ""Go-to-market analysis and financial projection for tier-3 Indian college sales."", ""tech"": [""Product Management"", ""Market Research"", ""Financial Modeling"", ""Presentation""], ""role"": ""Product Manager""}]",2,0,"{""repos"": 19, ""commits"": 96, ""stars"": 15, ""followers"": 26, ""following"": 44}",100
a4a433e6-4d7c-4b9e-a42e-488e76adf7e7,Manish Bhattacharya,manish_bhattacharya_61,manish.bhattacharya@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",MBA,4th Year,OFFLINE,"Interested in Cloud Computing, FinTech, and Disaster Tech. Active hackathon builder.","[""Market Research"", ""Salesforce"", ""Business Analysis"", ""Power BI"", ""Agile/Scrum"", ""Product Management"", ""Rapid Prototyping""]","[""Cloud Computing"", ""FinTech"", ""Disaster Tech""]","[""Agritech"", ""FinTech"", ""AI/ML""]","[{""name"": ""D2C Brand Customer Retention Engine"", ""desc"": ""Cohort analysis dashboard identifying high LTV buyer segments."", ""tech"": [""Salesforce"", ""Strategic Planning"", ""Agile/Scrum""], ""role"": ""Product Manager""}, {""name"": ""EdTech B2B Market Entry Strategy"", ""desc"": ""Go-to-market analysis and financial projection for tier-3 Indian college sales."", ""tech"": [""Product Management"", ""Market Research"", ""Financial Modeling"", ""Presentation""], ""role"": ""Product Manager""}, {""name"": ""FinTech Micro-Credit Risk Matrix"", ""desc"": ""Credit scoring framework for informal sector small business loans."", ""tech"": [""Business Analysis"", ""Financial Modeling"", ""Power BI""], ""role"": ""Product Manager""}]",0,0,"{""repos"": 21, ""commits"": 263, ""stars"": 17, ""followers"": 7, ""following"": 9}",100
bf5c6dbf-7b36-4028-b03b-7b4abbf3532f,Divya Varma,divya_varma_36,divya.varma@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",MCA,3rd Year,OPEN_TO_INVITES,MCA student at IIT Madras passionate about Defence and Industry 4.0.,"[""Python"", ""PostgreSQL"", ""React"", ""Node.js"", ""Docker"", ""AWS"", ""Full Stack Development"", ""Software Engineering"", ""Git"", ""Communication""]","[""Defence"", ""Industry 4.0"", ""Automation""]","[""Agritech"", ""Civil""]","[{""name"": ""Automated CI/CD Deployment Suite"", ""desc"": ""Dockerized deployment pipeline with automated unit testing."", ""tech"": [""AWS"", ""Docker"", ""Git"", ""Python""], ""role"": ""Backend Developer""}, {""name"": ""Realtime Event Management Portal"", ""desc"": ""Full stack portal with QR ticket validation and live attendance."", ""tech"": [""Node.js"", ""React"", ""MongoDB"", ""Express.js""], ""role"": ""Backend Developer""}, {""name"": ""Scalable Microservices E-Commerce API"", ""desc"": ""Decoupled backend API handling inventory management and payments."", ""tech"": [""Java"", ""Spring Boot"", ""PostgreSQL"", ""Docker""], ""role"": ""Backend Developer""}]",5,0,"{""repos"": 11, ""commits"": 421, ""stars"": 28, ""followers"": 64, ""following"": 19}",88
