id,name,username,email,university,college,location,branch,year,status,bio,skills,interests,domains,projects,hackathonsParticipated,hackathonsWon,githubStats,profileCompletion
8157aedf-3cb8-41e6-acac-ca31f4256129,Preethi Ganesan,preethi_ganesan_316,preethi_ganesan_316@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Biomedical Engineering,3rd Year,OFFLINE,Biomedical Engineering student at GCT passionate about Renewable Energy and Sustainable Materials.,"[""Medical AI"", ""SolidWorks"", ""Medical Imaging"", ""Biomedical Signal Processing"", ""Sensor Design"", ""Rapid Prototyping"", ""Team Leadership""]","[""Renewable Energy"", ""Sustainable Materials"", ""Game Development""]","[""Robotics"", ""EdTech"", ""Healthcare""]",[],0,0,"{""repos"": 18, ""commits"": 468, ""stars"": 48, ""followers"": 53, ""following"": 19}",77
3379e8e7-6522-45ad-8b4b-c42d65e752d1,Subhash Mukherjee,subhash_mukherjee_432,subhash_mukherjee_432@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Artificial Intelligence & Data Science,2nd Year,OPEN_TO_INVITES,Artificial Intelligence & Data Science student at PSG Tech passionate about Cybersecurity and Generative AI.,"[""Scikit-Learn"", ""Vector Embeddings"", ""Prompt Engineering"", ""Pandas"", ""Power BI"", ""SQL"", ""Team Leadership"", ""Communication""]","[""Cybersecurity"", ""Generative AI"", ""DevOps""]","[""Cybersecurity"", ""IoT""]",[],1,0,"{""repos"": 3, ""commits"": 51, ""stars"": 5, ""followers"": 11, ""following"": 2}",83
9ae589e7-8191-4300-a84f-0a6aad97c42a,Tharabai Swaminathan,tharabai_swaminathan_329,tharabai_swaminathan_329@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Aerospace Engineering,3rd Year,IN_TEAM,Aerospace Engineering student at BMSCE passionate about Wearable Devices and SpaceTech.,"[""ANSYS"", ""CFD"", ""CATIA"", ""OpenFOAM"", ""MATLAB"", ""SolidWorks"", ""Aerodynamics"", ""Flight Mechanics"", ""Orbital Mechanics"", ""Team Leadership"", ""Presentation""]","[""Wearable Devices"", ""SpaceTech"", ""AI & ML"", ""Blockchain""]","[""EdTech"", ""Robotics"", ""Biotech"", ""Logistics""]",[],0,0,"{""repos"": 9, ""commits"": 234, ""stars"": 42, ""followers"": 15, ""following"": 32}",80
1f9bd25e-d55e-432f-906d-be2832e0475f,Naveen Menon,naveen_menon_172,naveen_menon_172@b2b2h.com,Indian Institute of Technology Madras,IIT Madras,"Chennai, Tamil Nadu",MCA,1st Year,OFFLINE,MCA student at IIT Madras passionate about Game Development and Quantum Computing.,"[""Python"", ""React"", ""Web Development"", ""Android"", ""Spring Boot"", ""Software Engineering"", ""Cloud Computing"", ""Java"", ""Problem Solving""]","[""Game Development"", ""Quantum Computing"", ""Robotics""]","[""Cybersecurity"", ""Healthcare""]",[],0,0,"{""repos"": 18, ""commits"": 180, ""stars"": 2, ""followers"": 39, ""following"": 32}",90
c3febd84-97be-4ed0-9a7b-3c274724031a,Pooja Narayanan,pooja_narayanan_799,pooja_narayanan_799@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",Civil Engineering,2nd Year,IN_TEAM,Civil Engineering student at NIT Trichy passionate about Cybersecurity and Renewable Energy.,"[""Geotechnical Engineering"", ""Structural Analysis"", ""GIS"", ""AutoCAD"", ""Communication""]","[""Cybersecurity"", ""Renewable Energy"", ""DevOps"", ""Smart Cities"", ""Blockchain""]","[""Civil"", ""EdTech""]",[],2,1,"{""repos"": 4, ""commits"": 88, ""stars"": 22, ""followers"": 48, ""following"": 10}",76
46a01596-9eb8-4790-9e04-ba845207e836,Preethi Soundararajan,preethi_soundararajan_582,preethi_soundararajan_582@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Instrumentation Engineering,4th Year,OPEN_TO_INVITES,Instrumentation Engineering student at SASTRA passionate about Cybersecurity and Embedded Systems.,"[""SCADA"", ""Embedded Systems"", ""Sensors"", ""DCS"", ""MATLAB"", ""Process Control"", ""Arduino"", ""Instrumentation"", ""Problem Solving""]","[""Cybersecurity"", ""Embedded Systems"", ""CleanTech"", ""Wearable Devices"", ""AgriTech""]","[""Aerospace"", ""Biotech"", ""Web"", ""Mechanical""]","[{""name"": ""Precision Biotech Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Sensors."", ""tech"": [""Process Control"", ""DCS"", ""Sensors""], ""role"": ""Simulation Specialist""}]",0,0,"{""repos"": 27, ""commits"": 432, ""stars"": 33, ""followers"": 45, ""following"": 33}",92
4255926b-5147-4f6a-8eed-9479ec273f86,Pooja Kapoor,pooja_kapoor_299,pooja_kapoor_299@b2b2h.com,Manipal Institute of Technology,Manipal,"Manipal, Karnataka",Biomedical Engineering,3rd Year,LOOKING_FOR_TEAM,Biomedical Engineering student at Manipal passionate about HealthTech and Blockchain.,"[""SolidWorks"", ""Biomedical Signal Processing"", ""Medical AI"", ""DICOM"", ""Team Leadership""]","[""HealthTech"", ""Blockchain"", ""IoT""]","[""IoT"", ""Mobile""]","[{""name"": ""Precision Mobile Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Medical AI."", ""tech"": [""Team Leadership"", ""Medical AI"", ""SolidWorks"", ""Biomedical Signal Processing""], ""role"": ""CAD/CAE Engineer""}]",0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",97
dfc2ebc8-5500-4b50-82be-d77462e965ee,Preethi Pillai,preethi_pillai_489,preethi_pillai_489@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Architecture,1st Year,LOOKING_FOR_MEMBERS,Architecture student at BMSCE passionate about HealthTech and Cloud Native.,"[""3ds Max"", ""Lumion"", ""AutoCAD"", ""Urban Planning"", ""Grasshopper"", ""SketchUp"", ""BIM"", ""Sustainable Design"", ""Communication""]","[""HealthTech"", ""Cloud Native"", ""Blockchain""]","[""EdTech"", ""Design""]","[{""name"": ""Precision EdTech Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with 3ds Max."", ""tech"": [""Urban Planning"", ""AutoCAD"", ""Grasshopper"", ""SketchUp"", ""3ds Max""], ""role"": ""Simulation Specialist""}]",0,0,"{""repos"": 25, ""commits"": 600, ""stars"": 44, ""followers"": 44, ""following"": 29}",96
1a936a97-805b-4cee-9aec-926daf068aae,Radhika Joshi,radhika_joshi_573,radhika_joshi_573@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Industrial Engineering,3rd Year,OPEN_TO_INVITES,Industrial Engineering student at VIT passionate about EdTech and Open Source.,"[""Python"", ""Tableau"", ""Arena Simulation"", ""Six Sigma"", ""Ergonomics"", ""SQL"", ""Process Optimization"", ""Supply Chain"", ""Presentation"", ""Communication""]","[""EdTech"", ""Open Source"", ""DevOps"", ""HealthTech"", ""SpaceTech""]","[""Healthcare"", ""Aerospace"", ""Biotech"", ""Design""]","[{""name"": ""Precision Healthcare Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Python."", ""tech"": [""Communication"", ""Python"", ""Arena Simulation""], ""role"": ""Simulation Specialist""}]",0,0,"{""repos"": 17, ""commits"": 272, ""stars"": 20, ""followers"": 3, ""following"": 19}",97
a6cacd0c-eb5c-486a-a0d1-251027a2b59b,Saravanan Shetty,saravanan_shetty_594,saravanan_shetty_594@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",Electronics & Communication Engineering,1st Year,LOOKING_FOR_TEAM,Electronics & Communication Engineering student at CIT passionate about Web3 and Open Source.,"[""MATLAB"", ""STM32"", ""Arduino"", ""KiCAD"", ""Verilog"", ""Signal Processing"", ""ESP32"", ""Communication""]","[""Web3"", ""Open Source"", ""SpaceTech"", ""HealthTech""]","[""AI/ML"", ""CleanTech"", ""Civil"", ""Cybersecurity""]",[],4,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",93
1dcf8fd7-0579-4c7d-b867-2e6bdb73e5eb,Bhuvan Pillai,bhuvan_pillai_808,bhuvan_pillai_808@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Automobile Engineering,3rd Year,IN_TEAM,Automobile Engineering student at GCT passionate about Open Source and Cybersecurity.,"[""CATIA"", ""Vehicle Dynamics"", ""SolidWorks"", ""Electric Drive Systems"", ""MATLAB"", ""ANSYS"", ""Thermodynamics"", ""Communication""]","[""Open Source"", ""Cybersecurity"", ""Robotics"", ""Cloud Native"", ""Renewable Energy""]","[""Cloud"", ""Mobile""]","[{""name"": ""Precision Cloud Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Vehicle Dynamics."", ""tech"": [""Thermodynamics"", ""SolidWorks"", ""Vehicle Dynamics""], ""role"": ""Simulation Specialist""}, {""name"": ""AI-Driven Mobile Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging CATIA for anomaly detection and forecasting in Mobile."", ""tech"": [""Communication"", ""MATLAB"", ""CATIA""], ""role"": ""Data Scientist""}]",5,1,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",84
9bcd80ff-d980-4c47-8d24-7aefd1f1c6d6,Nikhil Sundaram,nikhil_sundaram_502,nikhil_sundaram_502@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Mechanical Engineering,4th Year,IN_TEAM,Mechanical Engineering student at SSN passionate about Blockchain and Bioinformatics.,"[""Thermodynamics"", ""ANSYS"", ""CNC Programming"", ""MATLAB"", ""GD&T"", ""Rapid Prototyping"", ""Fluid Mechanics"", ""SolidWorks"", ""AutoCAD"", ""Communication"", ""Git""]","[""Blockchain"", ""Bioinformatics"", ""Quantum Computing""]","[""Aerospace"", ""Logistics"", ""FinTech""]",[],2,0,"{""repos"": 13, ""commits"": 273, ""stars"": 39, ""followers"": 54, ""following"": 30}",87
8484aefb-b48a-4def-9957-9096f3e5b8dd,Jagan Rao,jagan_rao_956,jagan_rao_956@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",Civil Engineering,2nd Year,LOOKING_FOR_MEMBERS,Civil Engineering student at PESU passionate about Assistive Tech and Wearable Devices.,"[""Primavera"", ""BIM"", ""AutoCAD Civil 3D"", ""Geotechnical Engineering"", ""AutoCAD"", ""Git""]","[""Assistive Tech"", ""Wearable Devices"", ""CleanTech""]","[""CleanTech"", ""IoT""]","[{""name"": ""NextGen IoT Mobile Assistant"", ""desc"": ""Cross-platform mobile application built using BIM to streamline workflow management in IoT."", ""tech"": [""AutoCAD Civil 3D"", ""BIM""], ""role"": ""Mobile Developer""}]",1,1,"{""repos"": 12, ""commits"": 120, ""stars"": 24, ""followers"": 39, ""following"": 35}",69
a35e9631-e4eb-4557-a26b-6f2609559a9e,Radhika Reddy,radhika_reddy_300,radhika_reddy_300@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",MBA,3rd Year,LOOKING_FOR_TEAM,MBA student at PSG Tech passionate about SpaceTech and EdTech.,"[""Product Management"", ""Market Research"", ""Business Strategy"", ""Data Analytics"", ""Financial Modeling"", ""Agile/Scrum"", ""Strategic Planning"", ""Communication""]","[""SpaceTech"", ""EdTech"", ""Cloud Native"", ""Renewable Energy"", ""Blockchain""]","[""Civil"", ""Design"", ""AI/ML""]",[],0,0,"{""repos"": 32, ""commits"": 864, ""stars"": 45, ""followers"": 3, ""following"": 4}",75
6d281b14-0770-4794-8714-213a98a8e198,Naveen Krishnan,naveen_krishnan_511,naveen_krishnan_511@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",MCA,2nd Year,LOOKING_FOR_TEAM,MCA student at VIT passionate about DeepTech and SpaceTech.,"[""Android"", ""Software Engineering"", ""React"", ""Python"", ""Web Development"", ""Spring Boot"", ""Presentation""]","[""DeepTech"", ""SpaceTech"", ""Wearable Devices"", ""AI & ML""]","[""Healthcare"", ""EdTech"", ""Cloud"", ""CleanTech""]",[],3,0,"{""repos"": 17, ""commits"": 391, ""stars"": 15, ""followers"": 38, ""following"": 11}",81
121f5340-fe3c-4efd-b588-5f2655416124,Srinivas Soundararajan,srinivas_soundararajan_565,srinivas_soundararajan_565@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Mechanical Engineering,2nd Year,OFFLINE,Mechanical Engineering student at Anna University passionate about FinTech and Robotics.,"[""Fluid Mechanics"", ""Rapid Prototyping"", ""ANSYS"", ""AutoCAD"", ""FEA"", ""CNC Programming"", ""MATLAB"", ""GD&T"", ""Presentation""]","[""FinTech"", ""Robotics"", ""Web3"", ""DevOps"", ""Sustainable Materials""]","[""Cybersecurity"", ""CleanTech""]",[],0,0,"{""repos"": 23, ""commits"": 529, ""stars"": 26, ""followers"": 21, ""following"": 30}",91
ab705e8f-b858-4065-affb-a97c46bc3581,Indrajit Subramanian,indrajit_subramanian_807,indrajit_subramanian_807@b2b2h.com,PSG College of Technology,PSG Tech,"Coimbatore, Tamil Nadu",Artificial Intelligence & Machine Learning,2nd Year,OPEN_TO_INVITES,Artificial Intelligence & Machine Learning student at PSG Tech passionate about EdTech and Bioinformatics.,"[""HuggingFace"", ""Transformer Models"", ""Scikit-Learn"", ""Keras"", ""Git""]","[""EdTech"", ""Bioinformatics"", ""AI & ML""]","[""AI/ML"", ""Civil"", ""Cloud""]",[],5,2,"{""repos"": 14, ""commits"": 308, ""stars"": 31, ""followers"": 32, ""following"": 10}",73
3b352acc-0fa8-4b83-9f14-78ace8ade551,Varun Rao,varun_rao_428,varun_rao_428@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Computer Science Engineering,3rd Year,IN_TEAM,Computer Science Engineering student at BMSCE passionate about DeepTech and EdTech.,"[""Linux"", ""Rust"", ""Python"", ""Go"", ""GraphQL"", ""Presentation"", ""Communication""]","[""DeepTech"", ""EdTech"", ""Quantum Computing"", ""SpaceTech""]","[""Logistics"", ""Robotics""]",[],2,2,"{""repos"": 5, ""commits"": 130, ""stars"": 6, ""followers"": 30, ""following"": 31}",94
df380874-aadc-4db9-bf1b-e42b838fb0f6,Deepak Chettiar,deepak_chettiar_560,deepak_chettiar_560@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",MCA,1st Year,OFFLINE,MCA student at VIT passionate about CleanTech and AR/VR.,"[""Database Administration"", ""Java"", ""MySQL"", ""Spring Boot"", ""Web Development"", ""Android"", ""Cloud Computing"", ""Rapid Prototyping"", ""Team Leadership""]","[""CleanTech"", ""AR/VR"", ""Generative AI"", ""Renewable Energy""]","[""Cloud"", ""Biotech"", ""Product"", ""AI/ML""]","[{""name"": ""Decentralized Database Administration Smart Platform"", ""desc"": ""High-throughput microservices architecture powered by Database Administration for scalable transaction processing."", ""tech"": [""Cloud Computing"", ""Android"", ""Spring Boot"", ""Database Administration""], ""role"": ""Full Stack Developer""}]",0,0,"{""repos"": 15, ""commits"": 360, ""stars"": 5, ""followers"": 18, ""following"": 22}",90
ed3f2794-a992-4ce0-bd83-2a067fc1022e,Pranav Iyengar,pranav_iyengar_103,pranav_iyengar_103@b2b2h.com,National Institute of Technology Tiruchirappalli,NIT Trichy,"Tiruchirappalli, Tamil Nadu",MBA,4th Year,LOOKING_FOR_MEMBERS,MBA student at NIT Trichy passionate about SpaceTech and Generative AI.,"[""Strategic Planning"", ""Pitching"", ""Data Analytics"", ""Agile/Scrum"", ""Rapid Prototyping""]","[""SpaceTech"", ""Generative AI"", ""Drone Tech"", ""FinTech"", ""Robotics""]","[""Cloud"", ""Cybersecurity"", ""Logistics"", ""Product""]","[{""name"": ""Autonomous Pitching Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing Pitching and sensor fusion."", ""tech"": [""Agile/Scrum"", ""Data Analytics"", ""Rapid Prototyping"", ""Pitching""], ""role"": ""Robotics Engineer""}]",0,0,"{""repos"": 15, ""commits"": 150, ""stars"": 39, ""followers"": 50, ""following"": 18}",68
98819017-823e-4fb9-8740-a987af1920e0,Rajesh Rajagopal,rajesh_rajagopal_566,rajesh_rajagopal_566@b2b2h.com,BMS College of Engineering,BMSCE,"Bengaluru, Karnataka",Computer Science Engineering,4th Year,OPEN_TO_INVITES,Computer Science Engineering student at BMSCE passionate about AI & ML and EdTech.,"[""Microservices"", ""Linux"", ""Redis"", ""GraphQL"", ""Git"", ""Problem Solving""]","[""AI & ML"", ""EdTech"", ""DeepTech"", ""DevOps"", ""AgriTech""]","[""Design"", ""FinTech"", ""Mobile"", ""Cybersecurity""]","[{""name"": ""AI-Driven Mobile Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Microservices for anomaly detection and forecasting in Mobile."", ""tech"": [""Linux"", ""Microservices""], ""role"": ""ML Engineer""}, {""name"": ""Cloud-Native Design Security Shield"", ""desc"": ""Zero-trust security monitoring and intrusion detection system using Microservices."", ""tech"": [""GraphQL"", ""Linux"", ""Microservices""], ""role"": ""Cybersecurity Analyst""}]",1,0,"{""repos"": 26, ""commits"": 286, ""stars"": 5, ""followers"": 51, ""following"": 21}",78
65fb74d3-9211-4e75-a64c-e76a89893ccc,Bhuvan Nair,bhuvan_nair_786,bhuvan_nair_786@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Instrumentation Engineering,1st Year,LOOKING_FOR_MEMBERS,Instrumentation Engineering student at VIT passionate about Blockchain and Open Source.,"[""SCADA"", ""PLC"", ""Instrumentation"", ""DCS"", ""MATLAB"", ""Process Control"", ""Embedded Systems"", ""Git""]","[""Blockchain"", ""Open Source"", ""Sustainable Materials""]","[""Mechanical"", ""AI/ML"", ""Civil"", ""AgriTech""]","[{""name"": ""Precision Civil Simulation Suite"", ""desc"": ""High-fidelity finite element modeling and fluid dynamics analysis platform built with Instrumentation."", ""tech"": [""Process Control"", ""PLC"", ""MATLAB"", ""Instrumentation""], ""role"": ""Simulation Specialist""}, {""name"": ""Bio-Inspired AI/ML Diagnostic Pipeline"", ""desc"": ""Computational genomics and sequence analysis tool leveraging PLC for medical diagnostics."", ""tech"": [""DCS"", ""Process Control"", ""Instrumentation"", ""PLC""], ""role"": ""Bioinformatics Specialist""}]",0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",88
4740cd5d-ac02-4515-ac53-2040e26b69ba,Utkarsh Kapoor,utkarsh_kapoor_434,utkarsh_kapoor_434@b2b2h.com,Vellore Institute of Technology,VIT,"Vellore, Tamil Nadu",Information Technology,3rd Year,LOOKING_FOR_MEMBERS,Information Technology student at VIT passionate about Drone Tech and AI & ML.,"[""MySQL"", ""Python"", ""Docker"", ""Tailwind CSS"", ""Vue.js"", ""Cybersecurity"", ""JavaScript"", ""REST API"", ""Git"", ""Presentation""]","[""Drone Tech"", ""AI & ML"", ""Blockchain"", ""Bioinformatics""]","[""CleanTech"", ""Robotics"", ""Web""]","[{""name"": ""AI-Driven Robotics Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging MySQL for anomaly detection and forecasting in Robotics."", ""tech"": [""REST API"", ""Presentation"", ""MySQL""], ""role"": ""Data Scientist""}]",4,0,"{""repos"": 24, ""commits"": 576, ""stars"": 50, ""followers"": 54, ""following"": 28}",97
4f42d475-c776-472f-a67f-3721710ad8fa,Farhan Chettiar,farhan_chettiar_316,farhan_chettiar_316@b2b2h.com,Coimbatore Institute of Technology,CIT,"Coimbatore, Tamil Nadu",MCA,3rd Year,OFFLINE,MCA student at CIT passionate about Game Development and DevOps.,"[""Java"", ""MySQL"", ""Android"", ""Cloud Computing"", ""Spring Boot"", ""Software Engineering"", ""Python"", ""Database Administration"", ""Communication""]","[""Game Development"", ""DevOps"", ""Wearable Devices"", ""FinTech""]","[""Logistics"", ""Robotics"", ""Cybersecurity"", ""IoT""]",[],1,0,"{""repos"": 8, ""commits"": 200, ""stars"": 15, ""followers"": 25, ""following"": 30}",94
e431f3da-f600-4d0f-ba76-86bf19ae9a0d,Vaishnavi Chettiar,vaishnavi_chettiar_319,vaishnavi_chettiar_319@b2b2h.com,Anna University Regional Campus,Anna University,"Chennai, Tamil Nadu",Artificial Intelligence & Machine Learning,3rd Year,LOOKING_FOR_TEAM,Artificial Intelligence & Machine Learning student at Anna University passionate about IoT and Sustainable Materials.,"[""TensorFlow"", ""NLP"", ""HuggingFace"", ""Python"", ""Scikit-Learn"", ""Team Leadership""]","[""IoT"", ""Sustainable Materials"", ""Assistive Tech"", ""Cloud Native""]","[""CleanTech"", ""Cloud"", ""IoT""]","[{""name"": ""AI-Driven IoT Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging TensorFlow for anomaly detection and forecasting in IoT."", ""tech"": [""Python"", ""Team Leadership"", ""TensorFlow""], ""role"": ""Data Scientist""}, {""name"": ""Autonomous NLP Navigation System"", ""desc"": ""Real-time path planning and obstacle avoidance pipeline utilizing NLP and sensor fusion."", ""tech"": [""Scikit-Learn"", ""TensorFlow"", ""HuggingFace"", ""NLP""], ""role"": ""Robotics Engineer""}]",0,0,"{""repos"": 22, ""commits"": 220, ""stars"": 36, ""followers"": 50, ""following"": 21}",88
360fc955-3175-4c3d-9b68-b9c3dc856b80,Raghav Kulkarni,raghav_kulkarni_207,raghav_kulkarni_207@b2b2h.com,SASTRA Deemed University,SASTRA,"Thanjavur, Tamil Nadu",Mechatronics,3rd Year,IN_TEAM,Mechatronics student at SASTRA passionate about Autonomous Vehicles and DevOps.,"[""ROS2"", ""C++"", ""SolidWorks"", ""Kinematics"", ""Microcontrollers"", ""PCB Design"", ""ROS"", ""Hydraulics"", ""PLC"", ""Team Leadership""]","[""Autonomous Vehicles"", ""DevOps"", ""Robotics"", ""AgriTech"", ""Cybersecurity""]","[""AgriTech"", ""Product"", ""EdTech"", ""Cybersecurity""]",[],0,0,"{""repos"": 24, ""commits"": 648, ""stars"": 28, ""followers"": 5, ""following"": 10}",68
d959640c-36fa-40d3-9f9a-7f94c52bddb7,Eshan Iyer,eshan_iyer_402,eshan_iyer_402@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Artificial Intelligence & Data Science,4th Year,IN_TEAM,Artificial Intelligence & Data Science student at GCT passionate about Smart Cities and DevOps.,"[""Vector Embeddings"", ""Power BI"", ""SQL"", ""NumPy"", ""Feature Engineering"", ""Presentation""]","[""Smart Cities"", ""DevOps"", ""Web3"", ""Drone Tech"", ""Embedded Systems""]","[""Cloud"", ""AI/ML"", ""Biotech"", ""IoT""]",[],4,1,"{""repos"": 17, ""commits"": 238, ""stars"": 39, ""followers"": 18, ""following"": 25}",80
c3b38c11-0bcb-49fb-91ff-75f472399a74,Srinivas Menon,srinivas_menon_474,srinivas_menon_474@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Computer Science Engineering,1st Year,IN_TEAM,Computer Science Engineering student at SRM passionate about Cybersecurity and Cloud Native.,"[""Docker"", ""Redis"", ""GraphQL"", ""Go"", ""Communication"", ""Git""]","[""Cybersecurity"", ""Cloud Native"", ""Blockchain"", ""SpaceTech"", ""Wearable Devices""]","[""IoT"", ""CleanTech"", ""Design"", ""AI/ML""]",[],1,1,"{""repos"": 18, ""commits"": 522, ""stars"": 15, ""followers"": 37, ""following"": 12}",83
7ca1631a-6a33-4d50-b7c4-1812a5884003,Gautam Krishnan,gautam_krishnan_223,gautam_krishnan_223@b2b2h.com,PES University,PESU,"Bengaluru, Karnataka",MBA,4th Year,IN_TEAM,MBA student at PESU passionate about FinTech and CleanTech.,"[""Data Analytics"", ""Business Strategy"", ""Market Research"", ""Strategic Planning"", ""Product Management"", ""Team Leadership"", ""Agile/Scrum"", ""Pitching"", ""Git"", ""Problem Solving""]","[""FinTech"", ""CleanTech"", ""SpaceTech"", ""Web3""]","[""IoT"", ""Robotics"", ""CleanTech"", ""Civil""]",[],0,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",94
3c7d4f2c-e091-420f-812c-b1f63fa6cc28,Vishal Malhotra,vishal_malhotra_839,vishal_malhotra_839@b2b2h.com,Government College of Technology,GCT,"Coimbatore, Tamil Nadu",Electronics & Communication Engineering,2nd Year,IN_TEAM,Electronics & Communication Engineering student at GCT passionate about Renewable Energy and Autonomous Vehicles.,"[""Signal Processing"", ""LabVIEW"", ""RF Design"", ""IoT"", ""FPGA"", ""ESP32"", ""MATLAB"", ""Verilog"", ""Git"", ""Communication""]","[""Renewable Energy"", ""Autonomous Vehicles"", ""Web3"", ""Open Source""]","[""Logistics"", ""Mechanical""]",[],3,0,"{""repos"": 0, ""commits"": 0, ""stars"": 0, ""followers"": 0, ""following"": 0}",96
11cb9f36-3aa0-45ce-b350-da69f16b4894,Eshan Sharma,eshan_sharma_730,eshan_sharma_730@b2b2h.com,SSN College of Engineering,SSN,"Chennai, Tamil Nadu",Chemical Engineering,1st Year,LOOKING_FOR_MEMBERS,Chemical Engineering student at SSN passionate about SpaceTech and Quantum Computing.,"[""Heat Transfer"", ""MATLAB"", ""Reaction Engineering"", ""Process Control"", ""Presentation"", ""Rapid Prototyping""]","[""SpaceTech"", ""Quantum Computing"", ""DevOps"", ""HealthTech""]","[""Cybersecurity"", ""Civil"", ""Cloud"", ""FinTech""]",[],5,1,"{""repos"": 12, ""commits"": 228, ""stars"": 42, ""followers"": 10, ""following"": 10}",68
10736425-57d9-44fa-9944-ecb1440f16cc,Aditya Subramanian,aditya_subramanian_748,aditya_subramanian_748@b2b2h.com,SRM Institute of Science and Technology,SRM,"Kattankulathur, Tamil Nadu",Fashion Technology,4th Year,OPEN_TO_INVITES,Fashion Technology student at SRM passionate about Cloud Native and Quantum Computing.,"[""Pattern Making"", ""Merchandising"", ""CLO 3D"", ""Adobe Illustrator"", ""Git"", ""Team Leadership""]","[""Cloud Native"", ""Quantum Computing"", ""DevOps"", ""Wearable Devices""]","[""Robotics"", ""Aerospace"", ""EdTech""]","[{""name"": ""AI-Driven EdTech Predictive Analytics Engine"", ""desc"": ""Machine learning pipeline leveraging Merchandising for anomaly detection and forecasting in EdTech."", ""tech"": [""Git"", ""Adobe Illustrator"", ""Merchandising""], ""role"": ""Data Scientist""}]",5,1,"{""repos"": 26, ""commits"": 286, ""stars"": 2, ""followers"": 38, ""following"": 32}",90
a79e2fc6-d588-48d8-aacc-30ae69842200,Lokesh Naidu,lokesh_naidu_503,lokesh_naidu_503@b2b2h.com,Thiagarajar College of Engineering,TCE,"Madurai, Tamil Nadu",Artificial Intelligence & Data Science,2nd Year,OFFLINE,Artificial Intelligence & Data Science student at TCE passionate about Sustainable Materials and Bioinformatics.,"[""Vector Embeddings"", ""Prompt Engineering"", ""TensorFlow"", ""Deep Learning"", ""SQL"", ""PyTorch"", ""Rapid Prototyping""]","[""Sustainable Materials"", ""Bioinformatics"", ""Web3"", ""Game Development"", ""DevOps""]","[""AgriTech"", ""Mobile"", ""CleanTech"", ""Web""]",[],4,2,"{""repos"": 24, ""commits"": 552, ""stars"": 22, ""followers"": 53, ""following"": 20}",77
